일시,평균,평년,서울,부산,대구,광주,대전,year,month,day
2015-11-05,22400,22013,28000,24000,24000,16000,20000,2015,11,5
2015-11-06,22400,22047,28000,24000,24000,16000,20000,2015,11,6
2015-11-09,22400,22307,28000,24000,24000,16000,20000,2015,11,9
2015-11-10,21800,22310,25000,24000,24000,16000,20000,2015,11,10
2015-11-11,21800,22283,25000,24000,24000,16000,20000,2015,11,11
2015-11-12,21800,22293,25000,24000,24000,16000,20000,2015,11,12
2015-11-13,21800,22247,25000,24000,24000,16000,20000,2015,11,13
2015-11-16,21600,22227,25000,23000,24000,16000,20000,2015,11,16
2015-11-17,21000,22213,24000,22000,23000,16000,20000,2015,11,17
2015-11-18,21000,22227,24000,22000,23000,16000,20000,2015,11,18
2015-11-19,21000,22133,24000,22000,23000,16000,20000,2015,11,19
2015-11-20,21000,22057,24000,22000,23000,16000,20000,2015,11,20
2015-11-23,21400,21943,24000,22000,23000,18000,20000,2015,11,23
2015-11-24,21400,21907,24000,22000,23000,18000,20000,2015,11,24
2015-11-25,21800,21867,26000,22000,23000,18000,20000,2015,11,25
2015-11-26,21800,21960,26000,22000,23000,18000,20000,2015,11,26
2015-11-27,21800,21977,26000,22000,23000,18000,20000,2015,11,27
2015-11-30,21800,22120,26000,22000,23000,18000,20000,2015,11,30
2015-12-01,22000,22227,27000,22000,23000,18000,20000,2015,12,1
2015-12-02,22200,22320,27000,23000,23000,18000,20000,2015,12,2
2015-12-03,22200,22400,27000,23000,23000,18000,20000,2015,12,3
2015-12-07,22200,22923,27000,23000,23000,18000,20000,2015,12,7
2015-12-08,22200,23060,27000,23000,23000,18000,20000,2015,12,8
2015-12-09,22200,23153,27000,23000,23000,18000,20000,2015,12,9
2015-12-10,22400,23173,27000,24000,23000,18000,20000,2015,12,10
2015-12-11,22400,23213,27000,24000,23000,18000,20000,2015,12,11
2015-12-14,22400,23300,27000,24000,23000,18000,20000,2015,12,14
2015-12-15,22400,23280,27000,24000,23000,18000,20000,2015,12,15
2015-12-16,22400,23307,27000,24000,23000,18000,20000,2015,12,16
2015-12-17,22400,23373,27000,24000,23000,18000,20000,2015,12,17
2015-12-18,22400,23397,27000,24000,23000,18000,20000,2015,12,18
2015-12-21,22400,23547,27000,24000,23000,18000,20000,2015,12,21
2015-12-22,22400,23613,27000,24000,23000,18000,20000,2015,12,22
2015-12-23,22400,23613,27000,24000,23000,18000,20000,2015,12,23
2015-12-24,22400,23600,27000,24000,23000,18000,20000,2015,12,24
2015-12-28,22400,23540,27000,24000,23000,18000,20000,2015,12,28
2015-12-29,22400,23547,27000,24000,23000,18000,20000,2015,12,29
2015-12-30,22400,23613,27000,24000,23000,18000,20000,2015,12,30
2015-12-31,22400,23733,27000,24000,23000,18000,20000,2015,12,31
2016-01-04,22800,24027,27000,24000,23000,20000,20000,2016,1,4
2016-01-05,22800,24227,27000,24000,23000,20000,20000,2016,1,5
2016-01-06,23800,24427,30000,24000,23000,20000,22000,2016,1,6
2016-01-07,24200,24627,30000,24000,23000,22000,22000,2016,1,7
2016-01-08,24200,24823,30000,24000,23000,22000,22000,2016,1,8
2016-01-11,25400,25307,30000,25000,24000,22000,26000,2016,1,11
2016-01-12,25400,25453,30000,25000,24000,22000,26000,2016,1,12
2016-01-13,24600,25560,30000,25000,24000,18000,26000,2016,1,13
2016-01-14,25200,25650,30000,26000,26000,18000,26000,2016,1,14
2016-01-15,25200,25650,30000,26000,26000,18000,26000,2016,1,15
2016-01-18,25200,25853,30000,26000,26000,18000,26000,2016,1,18
2016-01-19,24800,25887,28000,26000,26000,18000,26000,2016,1,19
2016-01-20,25000,25887,28000,26000,27000,18000,26000,2016,1,20
2016-01-21,25200,25893,28000,26000,28000,18000,26000,2016,1,21
2016-01-22,25200,25907,28000,26000,28000,18000,26000,2016,1,22
2016-01-25,25200,25953,26000,26000,28000,18000,28000,2016,1,25
2016-01-26,24600,26000,26000,26000,28000,18000,25000,2016,1,26
2016-01-27,24600,26027,26000,26000,28000,18000,25000,2016,1,27
2016-01-28,26400,26027,28000,26000,30000,18000,30000,2016,1,28
2016-01-29,27200,25970,30000,26000,30000,20000,30000,2016,1,29
2016-02-01,28400,25963,32000,28000,32000,20000,30000,2016,2,1
2016-02-02,28400,25977,32000,28000,32000,20000,30000,2016,2,2
2016-02-03,28400,25963,32000,28000,32000,20000,30000,2016,2,3
2016-02-04,27600,26053,28000,28000,32000,20000,30000,2016,2,4
2016-02-05,27600,26213,28000,28000,32000,20000,30000,2016,2,5
2016-02-11,27600,26793,28000,28000,32000,20000,30000,2016,2,11
2016-02-12,27200,26893,27000,27000,32000,20000,30000,2016,2,12
2016-02-15,27200,26960,27000,27000,32000,20000,30000,2016,2,15
2016-02-16,27200,26933,27000,27000,32000,20000,30000,2016,2,16
2016-02-17,27200,26893,27000,27000,32000,20000,30000,2016,2,17
2016-02-18,26800,26747,27000,27000,32000,20000,28000,2016,2,18
2016-02-19,26800,26683,27000,27000,32000,20000,28000,2016,2,19
2016-02-22,27000,26373,28000,27000,32000,20000,28000,2016,2,22
2016-02-23,27400,26387,30000,27000,32000,20000,28000,2016,2,23
2016-02-24,27400,26400,30000,27000,32000,20000,28000,2016,2,24
2016-02-25,27400,26533,30000,27000,32000,20000,28000,2016,2,25
2016-02-26,27800,26700,30000,27000,32000,22000,28000,2016,2,26
2016-02-29,26800,35280,28000,26000,30000,22000,28000,2016,02,29
2016-03-02,26800,26990,28000,26000,30000,22000,28000,2016,3,2
2016-03-03,26800,27217,28000,26000,30000,22000,28000,2016,3,3
2016-03-04,26800,27320,28000,26000,30000,22000,28000,2016,3,4
2016-03-07,27200,27413,28000,26000,30000,22000,30000,2016,3,7
2016-03-08,27200,27440,28000,26000,30000,22000,30000,2016,3,8
2016-03-09,27200,27520,28000,26000,30000,22000,30000,2016,3,9
2016-03-10,27200,27507,28000,26000,30000,22000,30000,2016,3,10
2016-03-11,27200,27493,28000,26000,30000,22000,30000,2016,3,11
2016-03-14,27200,27473,28000,26000,30000,22000,30000,2016,3,14
2016-03-15,26400,27393,28000,26000,28000,22000,28000,2016,3,15
2016-03-16,26400,27353,28000,26000,28000,22000,28000,2016,3,16
2016-03-17,26400,27393,28000,26000,28000,22000,28000,2016,3,17
2016-03-18,26400,27440,28000,26000,28000,22000,28000,2016,3,18
2016-03-21,26800,27243,30000,26000,28000,22000,28000,2016,3,21
2016-03-22,26800,27137,30000,26000,28000,22000,28000,2016,3,22
2016-03-23,26800,27067,30000,26000,28000,22000,28000,2016,3,23
2016-03-24,26800,27080,30000,26000,28000,22000,28000,2016,3,24
2016-03-25,26800,27013,30000,26000,28000,22000,28000,2016,3,25
2016-03-28,26800,26773,30000,26000,28000,22000,28000,2016,3,28
2016-03-29,26800,26787,30000,26000,28000,22000,28000,2016,3,29
2016-03-30,26800,26827,30000,26000,28000,22000,28000,2016,3,30
2016-03-31,27400,26880,30000,26000,28000,25000,28000,2016,3,31
2016-04-01,27400,26840,30000,26000,28000,25000,28000,2016,4,1
2016-04-04,29200,26640,30000,28000,30000,25000,33000,2016,4,4
2016-04-05,29800,26560,30000,28000,30000,26000,35000,2016,4,5
2016-04-06,30200,26600,30000,28000,30000,28000,35000,2016,4,6
2016-04-07,29800,26720,30000,28000,30000,28000,33000,2016,4,7
2016-04-08,29800,26800,30000,28000,30000,28000,33000,2016,4,8
2016-04-11,29800,26537,30000,28000,30000,28000,33000,2016,4,11
2016-04-12,29800,26563,30000,28000,30000,28000,33000,2016,4,12
2016-04-14,29200,26513,30000,28000,30000,28000,30000,2016,4,14
2016-04-15,29200,26507,30000,28000,30000,28000,30000,2016,4,15
2016-04-18,29200,26733,30000,28000,30000,28000,30000,2016,4,18
2016-04-19,29200,26827,30000,28000,30000,28000,30000,2016,4,19
2016-04-20,29600,26867,30000,28000,30000,30000,30000,2016,4,20
2016-04-21,29600,26867,30000,28000,30000,30000,30000,2016,4,21
2016-04-22,29600,26920,30000,28000,30000,30000,30000,2016,4,22
2016-04-25,30600,27133,32000,29000,32000,30000,30000,2016,4,25
2016-04-26,30600,27207,32000,29000,32000,30000,30000,2016,4,26
2016-04-27,30800,27260,33000,29000,32000,30000,30000,2016,4,27
2016-04-28,30800,27347,33000,29000,32000,30000,30000,2016,4,28
2016-04-29,30400,27493,33000,29000,30000,30000,30000,2016,4,29
2016-05-02,30400,27923,33000,29000,30000,30000,30000,2016,5,2
2016-05-03,30400,28030,33000,29000,30000,30000,30000,2016,5,3
2016-05-04,30400,28267,33000,29000,30000,30000,30000,2016,5,4
2016-05-09,30200,29310,32000,29000,30000,30000,30000,2016,5,9
2016-05-10,30200,29577,32000,29000,30000,30000,30000,2016,5,10
2016-05-11,30200,29610,32000,29000,30000,30000,30000,2016,5,11
2016-05-12,30200,29793,32000,29000,30000,30000,30000,2016,5,12
2016-05-13,30200,30053,32000,29000,30000,30000,30000,2016,5,13
2016-05-16,30200,30400,32000,29000,30000,30000,30000,2016,5,16
2016-05-17,31200,30463,32000,29000,30000,30000,35000,2016,5,17
2016-05-18,31200,30517,32000,29000,30000,30000,35000,2016,5,18
2016-05-19,31200,30600,32000,29000,30000,30000,35000,2016,5,19
2016-05-20,31200,30667,32000,29000,30000,30000,35000,2016,5,20
2016-05-23,31200,30760,32000,29000,30000,30000,35000,2016,5,23
2016-05-24,31200,30800,32000,29000,30000,30000,35000,2016,5,24
2016-05-25,31200,30867,32000,29000,30000,30000,35000,2016,5,25
2016-05-26,31200,30840,32000,29000,30000,30000,35000,2016,5,26
2016-05-27,30800,30827,32000,29000,30000,28000,35000,2016,5,27
2016-05-30,30800,30467,32000,29000,30000,28000,35000,2016,5,30
2016-05-31,29800,30540,32000,29000,30000,28000,30000,2016,5,31
2016-06-01,29800,30633,32000,29000,30000,28000,30000,2016,6,1
2016-06-02,29800,30840,32000,29000,30000,28000,30000,2016,6,2
2016-06-03,29400,31093,32000,29000,30000,28000,28000,2016,6,3
2016-06-07,29800,31473,32000,29000,30000,28000,30000,2016,6,7
2016-06-08,29800,31773,32000,29000,30000,28000,30000,2016,6,8
2016-06-09,29800,32193,32000,29000,30000,28000,30000,2016,6,9
2016-06-10,30200,32587,34000,29000,30000,28000,30000,2016,6,10
2016-06-13,30600,33240,34000,31000,30000,28000,30000,2016,6,13
2016-06-14,30600,33457,34000,31000,30000,28000,30000,2016,6,14
2016-06-15,30600,33643,34000,31000,30000,28000,30000,2016,6,15
2016-06-16,30600,34093,34000,31000,30000,28000,30000,2016,6,16
2016-06-17,30600,34907,34000,31000,30000,28000,30000,2016,6,17
2016-06-20,31000,37080,34000,31000,30000,30000,30000,2016,6,20
2016-06-21,30600,37213,32000,31000,30000,30000,30000,2016,6,21
2016-06-22,30600,37360,32000,31000,30000,30000,30000,2016,6,22
2016-06-23,30600,37547,32000,31000,30000,30000,30000,2016,6,23
2016-06-24,29800,37627,30000,30000,30000,29000,30000,2016,6,24
2016-06-27,30200,37627,32000,30000,30000,29000,30000,2016,6,27
2016-06-28,27600,37633,28000,28000,28000,24000,30000,2016,6,28
2016-06-29,27600,37673,28000,28000,28000,24000,30000,2016,6,29
2016-06-30,26400,37653,26000,26000,26000,24000,30000,2016,6,30
2016-07-01,26400,37720,26000,26000,26000,24000,30000,2016,7,1
2016-07-04,26400,37917,26000,26000,26000,24000,30000,2016,7,4
2016-07-05,26400,37970,26000,26000,26000,24000,30000,2016,7,5
2016-07-06,26600,38000,26000,27000,26000,24000,30000,2016,7,6
2016-07-07,26600,38120,26000,27000,26000,24000,30000,2016,7,7
2016-07-08,27000,38213,28000,27000,26000,24000,30000,2016,7,8
2016-07-11,28000,38307,30000,28000,28000,24000,30000,2016,7,11
2016-07-12,28400,38460,32000,28000,28000,24000,30000,2016,7,12
2016-07-13,29000,38247,32000,28000,30000,25000,30000,2016,7,13
2016-07-14,27200,37933,32000,26000,28000,25000,25000,2016,7,14
2016-07-15,27200,37707,32000,26000,28000,25000,25000,2016,7,15
2016-07-18,27200,36700,32000,26000,28000,25000,25000,2016,7,18
2016-07-19,27200,36487,32000,26000,28000,25000,25000,2016,7,19
2016-07-20,26800,36227,32000,26000,26000,25000,25000,2016,7,20
2016-07-21,27000,35987,32000,27000,26000,25000,25000,2016,7,21
2016-07-22,27000,35787,32000,27000,26000,25000,25000,2016,7,22
2016-07-25,27400,34643,34000,27000,26000,25000,25000,2016,7,25
2016-07-26,28400,34490,34000,27000,26000,25000,30000,2016,7,26
2016-07-27,28400,34593,34000,27000,26000,25000,30000,2016,7,27
2016-07-28,28600,34687,32000,30000,26000,25000,30000,2016,7,28
2016-07-29,30000,34753,28000,32000,30000,30000,30000,2016,7,29
2016-08-01,30400,35280,30000,32000,30000,30000,30000,2016,8,1
2016-08-02,30400,35133,30000,32000,30000,30000,30000,2016,8,2
2016-08-03,31600,34837,34000,32000,32000,28000,32000,2016,8,3
2016-08-04,30600,34617,34000,30000,32000,25000,32000,2016,8,4
2016-08-05,30800,34487,36000,30000,32000,24000,32000,2016,8,5
2016-08-08,31000,32720,36000,30000,32000,25000,32000,2016,8,8
2016-08-09,30600,32440,34000,30000,32000,25000,32000,2016,8,9
2016-08-10,30600,32210,34000,30000,32000,25000,32000,2016,8,10
2016-08-11,30600,32030,34000,30000,32000,25000,32000,2016,8,11
2016-08-12,30200,31807,32000,30000,32000,25000,32000,2016,8,12
2016-08-16,29800,31467,32000,30000,32000,23000,32000,2016,8,16
2016-08-17,30200,31317,34000,30000,32000,23000,32000,2016,8,17
2016-08-18,29600,31047,31000,30000,32000,23000,32000,2016,8,18
2016-08-19,29800,30553,31000,32000,32000,22000,32000,2016,8,19
2016-08-22,29600,29650,30000,32000,32000,22000,32000,2016,8,22
2016-08-23,28400,29397,30000,30000,30000,22000,30000,2016,8,23
2016-08-24,28400,29287,30000,30000,30000,22000,30000,2016,8,24
2016-08-25,28400,29047,30000,30000,30000,22000,30000,2016,8,25
2016-08-26,28400,28787,30000,30000,30000,22000,30000,2016,8,26
2016-08-29,28000,28353,32000,28000,28000,22000,30000,2016,8,29
2016-08-30,28000,28033,32000,28000,28000,22000,30000,2016,8,30
2016-08-31,28000,27627,32000,28000,28000,22000,30000,2016,8,31
2016-09-01,29600,27373,34000,30000,30000,24000,30000,2016,9,1
2016-09-02,29600,27227,34000,30000,30000,24000,30000,2016,9,2
2016-09-05,29200,26957,34000,30000,30000,22000,30000,2016,9,5
2016-09-06,28800,27160,32000,30000,30000,22000,30000,2016,9,6
2016-09-07,28400,27363,30000,30000,30000,22000,30000,2016,9,7
2016-09-08,28400,27457,30000,30000,30000,22000,30000,2016,9,8
2016-09-09,28000,27417,28000,30000,30000,22000,30000,2016,9,9
2016-09-12,27400,27013,28000,30000,30000,22000,27000,2016,9,12
2016-09-13,27400,26887,28000,30000,30000,22000,27000,2016,9,13
2016-09-19,26200,25773,27000,28000,27000,22000,27000,2016,9,19
2016-09-20,26600,25687,27000,28000,27000,24000,27000,2016,9,20
2016-09-21,26800,25560,27000,28000,27000,25000,27000,2016,9,21
2016-09-22,26800,25390,27000,28000,27000,25000,27000,2016,9,22
2016-09-23,27000,25320,28000,28000,27000,25000,27000,2016,9,23
2016-09-26,26400,25240,28000,28000,27000,22000,27000,2016,9,26
2016-09-27,26400,25263,28000,28000,27000,22000,27000,2016,9,27
2016-09-28,26400,25283,28000,28000,27000,22000,27000,2016,9,28
2016-09-29,26000,25300,26000,28000,27000,22000,27000,2016,9,29
2016-09-30,26000,25240,26000,28000,27000,22000,27000,2016,9,30
2016-10-04,26000,24847,26000,28000,27000,22000,27000,2016,10,4
2016-10-05,25600,24727,26000,28000,27000,22000,25000,2016,10,5
2016-10-06,25600,24663,26000,28000,27000,22000,25000,2016,10,6
2016-10-07,25600,24453,26000,28000,27000,22000,25000,2016,10,7
2016-10-10,25600,23227,26000,28000,27000,22000,25000,2016,10,10
2016-10-11,25600,23003,26000,28000,27000,22000,25000,2016,10,11
2016-10-12,25600,22957,26000,28000,27000,22000,25000,2016,10,12
2016-10-13,25400,22847,26000,28000,26000,22000,25000,2016,10,13
2016-10-14,25400,22680,26000,28000,26000,22000,25000,2016,10,14
2016-10-17,25400,22640,26000,28000,26000,22000,25000,2016,10,17
2016-10-18,25400,22633,26000,28000,26000,22000,25000,2016,10,18
2016-10-19,25400,22633,26000,28000,26000,22000,25000,2016,10,19
2016-10-20,25400,22627,26000,28000,26000,22000,25000,2016,10,20
2016-10-21,25400,22627,26000,28000,26000,22000,25000,2016,10,21
2016-10-24,25400,22333,26000,28000,26000,22000,25000,2016,10,24
2016-10-25,25400,22270,26000,28000,26000,22000,25000,2016,10,25
2016-10-26,25400,22210,26000,28000,26000,22000,25000,2016,10,26
2016-10-27,25400,22140,26000,28000,26000,22000,25000,2016,10,27
2016-10-28,25000,22120,26000,27000,26000,21000,25000,2016,10,28
2016-10-31,25000,22013,26000,27000,26000,21000,25000,2016,10,31
2016-11-01,25000,21893,26000,27000,26000,21000,25000,2016,11,1
2016-11-02,25400,21787,28000,27000,26000,21000,25000,2016,11,2
2016-11-03,25400,21757,28000,27000,26000,21000,25000,2016,11,3
2016-11-04,25400,21810,28000,27000,26000,21000,25000,2016,11,4
2016-11-07,25200,21990,28000,27000,26000,20000,25000,2016,11,7
2016-11-08,25200,22083,28000,27000,26000,20000,25000,2016,11,8
2016-11-09,25200,22080,28000,27000,26000,20000,25000,2016,11,9
2016-11-10,25200,22030,28000,27000,26000,20000,25000,2016,11,10
2016-11-11,25200,21990,28000,27000,26000,20000,25000,2016,11,11
2016-11-14,25200,21757,28000,27000,26000,20000,25000,2016,11,14
2016-11-15,25200,21717,28000,27000,26000,20000,25000,2016,11,15
2016-11-16,25200,21680,28000,27000,26000,20000,25000,2016,11,16
2016-11-17,25200,21600,28000,27000,26000,20000,25000,2016,11,17
2016-11-18,24800,21520,28000,25000,26000,20000,25000,2016,11,18
2016-11-21,24800,21400,28000,25000,26000,20000,25000,2016,11,21
2016-11-22,24800,21383,28000,25000,26000,20000,25000,2016,11,22
2016-11-23,24800,21423,28000,25000,26000,20000,25000,2016,11,23
2016-11-24,24800,21480,28000,25000,26000,20000,25000,2016,11,24
2016-11-25,24800,21507,28000,25000,26000,20000,25000,2016,11,25
2016-11-28,24800,21563,28000,25000,26000,20000,25000,2016,11,28
2016-11-29,24800,21550,28000,25000,26000,20000,25000,2016,11,29
2016-11-30,25200,21573,28000,25000,26000,22000,25000,2016,11,30
2016-12-01,25200,21600,28000,25000,26000,22000,25000,2016,12,1
2016-12-05,25200,22053,28000,25000,26000,22000,25000,2016,12,5
2016-12-06,25200,22203,28000,25000,26000,22000,25000,2016,12,6
2016-12-07,25200,22297,28000,25000,26000,22000,25000,2016,12,7
2016-12-08,25200,22420,28000,25000,26000,22000,25000,2016,12,8
2016-12-09,25200,22500,28000,25000,26000,22000,25000,2016,12,9
2016-12-12,25200,22627,28000,25000,26000,22000,25000,2016,12,12
2016-12-13,25200,22633,28000,25000,26000,22000,25000,2016,12,13
2016-12-14,25200,22633,28000,25000,26000,22000,25000,2016,12,14
2016-12-15,24800,22613,28000,25000,26000,20000,25000,2016,12,15
2016-12-16,24800,22640,28000,25000,26000,20000,25000,2016,12,16
2016-12-19,24800,22693,28000,25000,26000,20000,25000,2016,12,19
2016-12-20,24800,22733,28000,25000,26000,20000,25000,2016,12,20
2016-12-21,24800,22733,28000,25000,26000,20000,25000,2016,12,21
2016-12-22,24800,22733,28000,25000,26000,20000,25000,2016,12,22
2016-12-23,24800,22707,28000,25000,26000,20000,25000,2016,12,23
2016-12-26,24800,22707,28000,25000,26000,20000,25000,2016,12,26
2016-12-27,24800,22700,28000,25000,26000,20000,25000,2016,12,27
2016-12-28,24800,22700,28000,25000,26000,20000,25000,2016,12,28
2016-12-29,24800,22720,28000,25000,26000,20000,25000,2016,12,29
2016-12-30,25200,22760,30000,25000,26000,20000,25000,2016,12,30
2017-01-02,25200,22933,30000,25000,26000,20000,25000,2017,1,2
2017-01-03,25200,22973,30000,25000,26000,20000,25000,2017,1,3
2017-01-04,25200,23067,30000,25000,26000,20000,25000,2017,1,4
2017-01-05,25200,23280,30000,25000,26000,20000,25000,2017,1,5
2017-01-06,25200,23493,30000,25000,26000,20000,25000,2017,1,6
2017-01-09,26200,24187,30000,25000,28000,20000,28000,2017,1,9
2017-01-10,26600,24213,30000,25000,28000,22000,28000,2017,1,10
2017-01-11,26600,24227,30000,25000,28000,22000,28000,2017,1,11
2017-01-12,26600,24320,30000,25000,28000,22000,28000,2017,1,12
2017-01-13,26800,24387,30000,25000,29000,22000,28000,2017,1,13
2017-01-16,26200,24367,30000,25000,29000,22000,25000,2017,1,16
2017-01-17,26200,24407,30000,25000,29000,22000,25000,2017,1,17
2017-01-18,26200,24440,30000,25000,29000,22000,25000,2017,1,18
2017-01-19,26000,24433,30000,25000,28000,22000,25000,2017,1,19
2017-01-20,25600,24407,28000,25000,28000,22000,25000,2017,1,20
2017-01-23,25600,24403,28000,25000,28000,22000,25000,2017,1,23
2017-01-24,25600,24423,28000,25000,28000,22000,25000,2017,1,24
2017-01-25,25600,24407,28000,25000,28000,22000,25000,2017,1,25
2017-01-26,25600,24533,28000,25000,28000,22000,25000,2017,1,26
2017-01-31,25400,25297,28000,25000,27000,22000,25000,2017,1,31
2017-02-01,25400,25403,28000,25000,27000,22000,25000,2017,2,1
2017-02-02,26400,25470,28000,26000,27000,26000,25000,2017,2,2
2017-02-03,26400,25457,28000,26000,27000,26000,25000,2017,2,3
2017-02-06,26400,25687,28000,26000,27000,26000,25000,2017,2,6
2017-02-07,26400,25750,28000,26000,27000,26000,25000,2017,2,7
2017-02-08,26400,25777,28000,26000,27000,26000,25000,2017,2,8
2017-02-09,26400,25853,28000,26000,27000,26000,25000,2017,2,9
2017-02-10,26400,25947,28000,26000,27000,26000,25000,2017,2,10
2017-02-13,25600,26127,28000,26000,25000,24000,25000,2017,2,13
2017-02-14,25600,26193,28000,26000,25000,24000,25000,2017,2,14
2017-02-15,25600,26253,28000,26000,25000,24000,25000,2017,2,15
2017-02-16,25600,26240,28000,26000,25000,24000,25000,2017,2,16
2017-02-17,25600,26213,28000,26000,25000,24000,25000,2017,2,17
2017-02-20,25600,26000,28000,26000,25000,24000,25000,2017,2,20
2017-02-21,25600,25933,28000,26000,25000,24000,25000,2017,2,21
2017-02-22,25600,25893,28000,26000,25000,24000,25000,2017,2,22
2017-02-23,25600,26000,28000,26000,25000,24000,25000,2017,2,23
2017-02-24,26000,26160,28000,26000,25000,26000,25000,2017,2,24
2017-02-27,26000,26573,28000,26000,25000,26000,25000,2017,2,27
2017-02-28,26000,26623,28000,26000,25000,26000,25000,2017,2,28
2017-03-02,26000,26523,28000,26000,25000,26000,25000,2017,3,2
2017-03-03,26000,26657,28000,26000,25000,26000,25000,2017,3,3
2017-03-06,26000,26787,28000,26000,25000,26000,25000,2017,3,6
2017-03-07,26000,26827,28000,26000,25000,26000,25000,2017,3,7
2017-03-08,26000,26880,28000,26000,25000,26000,25000,2017,3,8
2017-03-09,26000,26987,28000,26000,25000,26000,25000,2017,3,9
2017-03-10,26000,27000,28000,26000,25000,26000,25000,2017,3,10
2017-03-13,26000,27027,28000,26000,25000,26000,25000,2017,3,13
2017-03-14,26000,26913,28000,26000,25000,26000,25000,2017,3,14
2017-03-15,26000,26807,28000,26000,25000,26000,25000,2017,3,15
2017-03-16,26000,26740,28000,26000,25000,26000,25000,2017,3,16
2017-03-17,26000,26753,28000,26000,25000,26000,25000,2017,3,17
2017-03-20,26000,26720,28000,26000,25000,26000,25000,2017,3,20
2017-03-21,26000,26657,28000,26000,25000,26000,25000,2017,3,21
2017-03-22,26000,26577,28000,26000,25000,26000,25000,2017,3,22
2017-03-23,26000,26533,28000,26000,25000,26000,25000,2017,3,23
2017-03-24,26000,26520,28000,26000,25000,26000,25000,2017,3,24
2017-03-27,26000,26227,28000,26000,25000,26000,25000,2017,3,27
2017-03-28,26000,26160,28000,26000,25000,26000,25000,2017,3,28
2017-03-29,26000,26187,28000,26000,25000,26000,25000,2017,3,29
2017-03-30,26000,26240,28000,26000,25000,26000,25000,2017,3,30
2017-03-31,26000,26453,28000,26000,25000,26000,25000,2017,3,31
2017-04-03,26000,26590,28000,26000,25000,26000,25000,2017,4,3
2017-04-04,26000,26533,28000,26000,25000,26000,25000,2017,4,4
2017-04-05,26000,26507,28000,26000,25000,26000,25000,2017,4,5
2017-04-06,26000,26587,28000,26000,25000,26000,25000,2017,4,6
2017-04-07,26000,26613,28000,26000,25000,26000,25000,2017,4,7
2017-04-10,26000,26240,28000,26000,25000,26000,25000,2017,4,10
2017-04-11,26000,26177,28000,26000,25000,26000,25000,2017,4,11
2017-04-12,26000,26123,28000,26000,25000,26000,25000,2017,4,12
2017-04-13,26000,26053,28000,26000,25000,26000,25000,2017,4,13
2017-04-14,26000,25993,28000,26000,25000,26000,25000,2017,4,14
2017-04-17,26000,26053,28000,26000,25000,26000,25000,2017,4,17
2017-04-18,26000,26160,28000,26000,25000,26000,25000,2017,4,18
2017-04-19,26000,26280,28000,26000,25000,26000,25000,2017,4,19
2017-04-20,26000,26347,28000,26000,25000,26000,25000,2017,4,20
2017-04-21,26000,26440,28000,26000,25000,26000,25000,2017,4,21
2017-04-24,26000,26727,28000,26000,25000,26000,25000,2017,4,24
2017-04-25,26000,26880,28000,26000,25000,26000,25000,2017,4,25
2017-04-26,26000,27033,28000,26000,25000,26000,25000,2017,4,26
2017-04-27,26400,27140,28000,26000,26000,26000,26000,2017,4,27
2017-04-28,26400,27213,28000,26000,26000,26000,26000,2017,4,28
2017-05-02,26400,27723,28000,26000,26000,26000,26000,2017,5,2
2017-05-04,26400,27787,28000,26000,26000,26000,26000,2017,5,4
2017-05-08,26600,28273,29000,26000,26000,26000,26000,2017,5,8
2017-05-10,27400,28673,29000,26000,26000,30000,26000,2017,5,10
2017-05-11,27400,28677,29000,26000,26000,30000,26000,2017,5,11
2017-05-12,27400,28793,29000,26000,26000,30000,26000,2017,5,12
2017-05-15,27400,29417,29000,26000,26000,30000,26000,2017,5,15
2017-05-16,27400,29507,29000,26000,26000,30000,26000,2017,5,16
2017-05-17,27400,29583,29000,26000,26000,30000,26000,2017,5,17
2017-05-18,27400,29650,29000,26000,26000,30000,26000,2017,5,18
2017-05-19,27400,29747,29000,26000,26000,30000,26000,2017,5,19
2017-05-22,26600,29760,29000,26000,26000,26000,26000,2017,5,22
2017-05-23,26600,29760,29000,26000,26000,26000,26000,2017,5,23
2017-05-24,26600,29733,29000,26000,26000,26000,26000,2017,5,24
2017-05-25,26400,29707,29000,25000,26000,26000,26000,2017,5,25
2017-05-26,26400,29547,29000,25000,26000,26000,26000,2017,5,26
2017-05-29,26400,29003,29000,25000,26000,26000,26000,2017,5,29
2017-05-30,26400,28800,29000,25000,26000,26000,26000,2017,5,30
2017-05-31,26400,28700,29000,25000,26000,26000,26000,2017,5,31
2017-06-01,26800,28607,29000,25000,26000,26000,28000,2017,6,1
2017-06-02,27200,28600,29000,25000,26000,28000,28000,2017,6,2
2017-06-05,26600,28700,29000,25000,26000,28000,25000,2017,6,5
2017-06-07,26600,28767,29000,25000,26000,28000,25000,2017,6,7
2017-06-08,26200,28787,27000,25000,26000,28000,25000,2017,6,8
2017-06-09,27000,28887,27000,27000,26000,30000,25000,2017,6,9
2017-06-12,27000,29313,27000,27000,26000,30000,25000,2017,6,12
2017-06-13,26600,29520,27000,27000,26000,28000,25000,2017,6,13
2017-06-14,26200,29657,27000,27000,26000,26000,25000,2017,6,14
2017-06-15,26800,29790,27000,27000,27000,26000,27000,2017,6,15
2017-06-16,26800,30240,27000,27000,27000,26000,27000,2017,6,16
2017-06-19,28800,32620,27000,28000,27000,27000,35000,2017,6,19
2017-06-20,27800,33147,27000,28000,27000,27000,30000,2017,6,20
